Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV00120,January,Filter Cartridge,4,580,2320,Household,City Center,Cash,Cartridge Replacement
INV00122,January,Filter Cartridge,2,1141,2282,Household,Uptown,Online,Cartridge Replacement
INV00126,January,Filter Cartridge,2,629,1258,Business,Industrial Area,Cash,Cartridge Replacement
INV00135,January,Filter Cartridge,2,697,1394,Institution,Downtown,Online,Cartridge Replacement
INV00136,January,Filter Cartridge,2,1010,2020,Household,City Center,Card,Cartridge Replacement
INV00137,January,Filter Cartridge,4,643,2572,Household,Industrial Area,Cash,Cartridge Replacement
INV00140,January,Filter Cartridge,3,825,2475,Institution,City Center,Cash,Cartridge Replacement
INV00143,January,Filter Cartridge,4,902,3608,Household,Uptown,Card,Cartridge Replacement
INV00149,January,Filter Cartridge,4,1140,4560,Institution,Industrial Area,Cash,Cartridge Replacement
INV00155,January,Filter Cartridge,4,501,2004,Institution,Uptown,Card,Cartridge Replacement
INV00157,January,Filter Cartridge,1,659,659,Household,Uptown,Card,Cartridge Replacement
INV00158,January,Filter Cartridge,3,508,1524,Business,Uptown,Card,Cartridge Replacement
INV00173,January,Filter Cartridge,2,662,1324,Institution,Suburbs,Cash,Cartridge Replacement
INV00174,January,Filter Cartridge,4,1180,4720,Business,Downtown,Card,Cartridge Replacement
INV00176,January,Filter Cartridge,4,897,3588,Household,Downtown,Online,Cartridge Replacement
INV00178,January,Filter Cartridge,4,1003,4012,Household,Downtown,Cash,Cartridge Replacement
INV00180,January,Filter Cartridge,3,694,2082,Household,Industrial Area,Card,Cartridge Replacement
INV00193,January,Filter Cartridge,1,1158,1158,Institution,Suburbs,Card,Cartridge Replacement
INV00194,January,Filter Cartridge,4,1046,4184,Institution,Suburbs,Online,Cartridge Replacement
INV00198,January,Filter Cartridge,2,872,1744,Institution,Suburbs,Card,Cartridge Replacement
INV00203,January,Filter Cartridge,1,1106,1106,Business,Uptown,Card,Cartridge Replacement
INV00210,January,Filter Cartridge,4,517,2068,Business,Uptown,Online,Cartridge Replacement
INV00213,January,Filter Cartridge,2,787,1574,Business,Suburbs,Online,Cartridge Replacement
INV00217,January,Filter Cartridge,2,885,1770,Institution,City Center,Cash,Cartridge Replacement
INV00229,January,Filter Cartridge,2,899,1798,Business,Suburbs,Card,Cartridge Replacement
INV00231,January,Filter Cartridge,4,970,3880,Institution,Uptown,Cash,Cartridge Replacement
INV00233,January,Filter Cartridge,4,550,2200,Household,City Center,Cash,Cartridge Replacement
INV00234,January,Filter Cartridge,1,1197,1197,Business,Industrial Area,Online,Cartridge Replacement
INV00249,January,Filter Cartridge,4,605,2420,Business,Downtown,Online,Cartridge Replacement
INV00258,January,Filter Cartridge,4,1140,4560,Institution,Downtown,Cash,Cartridge Replacement
INV00264,January,Filter Cartridge,1,771,771,Institution,Suburbs,Online,Cartridge Replacement
INV00268,January,Filter Cartridge,3,575,1725,Household,Downtown,Online,Cartridge Replacement
INV00273,January,Filter Cartridge,2,719,1438,Institution,Downtown,Online,Cartridge Replacement
INV00280,January,Filter Cartridge,1,1050,1050,Household,City Center,Card,Cartridge Replacement
INV00282,January,Filter Cartridge,2,856,1712,Household,Downtown,Online,Cartridge Replacement
INV00284,January,Filter Cartridge,2,1021,2042,Institution,Uptown,Cash,Cartridge Replacement
INV00286,January,Filter Cartridge,2,679,1358,Business,Downtown,Online,Cartridge Replacement
INV00288,January,Filter Cartridge,2,1158,2316,Institution,City Center,Cash,Cartridge Replacement
INV00300,January,Filter Cartridge,4,542,2168,Business,Suburbs,Online,Cartridge Replacement
INV00301,January,Filter Cartridge,4,784,3136,Business,Downtown,Online,Cartridge Replacement
INV00303,February,Filter Cartridge,1,998,998,Institution,Suburbs,Card,Cartridge Replacement
INV00306,February,Filter Cartridge,2,1104,2208,Household,City Center,Online,Cartridge Replacement
INV00313,February,Filter Cartridge,1,1175,1175,Institution,Downtown,Cash,Cartridge Replacement
INV00314,February,Filter Cartridge,2,956,1912,Institution,Industrial Area,Online,Cartridge Replacement
INV00315,February,Filter Cartridge,4,691,2764,Business,Suburbs,Cash,Cartridge Replacement
INV00318,February,Filter Cartridge,2,595,1190,Household,Downtown,Online,Cartridge Replacement
INV00320,February,Filter Cartridge,2,536,1072,Household,Downtown,Online,Cartridge Replacement
INV00322,February,Filter Cartridge,3,1024,3072,Institution,Suburbs,Card,Cartridge Replacement
INV00326,February,Filter Cartridge,4,841,3364,Household,Industrial Area,Card,Cartridge Replacement
INV00328,February,Filter Cartridge,3,676,2028,Business,Uptown,Cash,Cartridge Replacement
INV00335,February,Filter Cartridge,4,568,2272,Household,Uptown,Card,Cartridge Replacement
INV00338,February,Filter Cartridge,1,983,983,Business,City Center,Cash,Cartridge Replacement
INV00340,February,Filter Cartridge,1,538,538,Household,Suburbs,Cash,Cartridge Replacement
INV00358,February,Filter Cartridge,2,1016,2032,Household,Downtown,Card,Cartridge Replacement
INV00359,February,Filter Cartridge,1,664,664,Institution,Industrial Area,Cash,Cartridge Replacement
INV00362,February,Filter Cartridge,4,1156,4624,Business,Suburbs,Online,Cartridge Replacement
INV00371,February,Filter Cartridge,2,950,1900,Business,City Center,Online,Cartridge Replacement
INV00376,February,Filter Cartridge,4,975,3900,Business,Downtown,Card,Cartridge Replacement
INV00377,February,Filter Cartridge,4,860,3440,Household,Downtown,Card,Cartridge Replacement
INV00379,February,Filter Cartridge,3,847,2541,Institution,Suburbs,Online,Cartridge Replacement
INV00392,February,Filter Cartridge,3,732,2196,Business,Downtown,Card,Cartridge Replacement
INV00393,February,Filter Cartridge,1,1025,1025,Household,Downtown,Online,Cartridge Replacement
INV00404,February,Filter Cartridge,4,621,2484,Institution,Industrial Area,Cash,Cartridge Replacement
INV00406,February,Filter Cartridge,4,589,2356,Business,Uptown,Cash,Cartridge Replacement
INV00408,February,Filter Cartridge,4,677,2708,Business,Suburbs,Online,Cartridge Replacement
INV00410,February,Filter Cartridge,4,1001,4004,Household,Industrial Area,Card,Cartridge Replacement
INV00415,February,Filter Cartridge,4,1057,4228,Household,City Center,Cash,Cartridge Replacement
INV00417,February,Filter Cartridge,2,1093,2186,Business,Uptown,Cash,Cartridge Replacement
INV00426,February,Filter Cartridge,2,723,1446,Institution,Suburbs,Cash,Cartridge Replacement
INV00427,February,Filter Cartridge,3,676,2028,Business,Downtown,Online,Cartridge Replacement
INV00433,February,Filter Cartridge,1,1109,1109,Business,Suburbs,Cash,Cartridge Replacement
INV00434,February,Filter Cartridge,1,598,598,Household,City Center,Online,Cartridge Replacement
INV00439,February,Filter Cartridge,4,1144,4576,Household,City Center,Online,Cartridge Replacement
INV00442,February,Filter Cartridge,1,1064,1064,Household,City Center,Online,Cartridge Replacement
INV00445,February,Filter Cartridge,1,500,500,Household,Industrial Area,Online,Cartridge Replacement
INV00450,February,Filter Cartridge,4,594,2376,Household,City Center,Card,Cartridge Replacement
INV00453,February,Filter Cartridge,2,617,1234,Household,Industrial Area,Cash,Cartridge Replacement
INV00459,February,Filter Cartridge,1,900,900,Household,Suburbs,Online,Cartridge Replacement
INV00460,February,Filter Cartridge,4,802,3208,Institution,Suburbs,Card,Cartridge Replacement
INV00463,February,Filter Cartridge,2,1077,2154,Institution,Industrial Area,Online,Cartridge Replacement
INV00475,February,Filter Cartridge,4,900,3600,Institution,Uptown,Online,Cartridge Replacement
INV00477,February,Filter Cartridge,1,1007,1007,Institution,Suburbs,Cash,Cartridge Replacement
INV00478,February,Filter Cartridge,4,568,2272,Household,City Center,Cash,Cartridge Replacement
INV00481,February,Filter Cartridge,2,704,1408,Institution,Downtown,Card,Cartridge Replacement
INV00485,February,Filter Cartridge,3,682,2046,Business,Uptown,Online,Cartridge Replacement
INV00489,February,Filter Cartridge,4,1019,4076,Household,City Center,Online,Cartridge Replacement
INV00490,February,Filter Cartridge,4,1195,4780,Business,City Center,Card,Cartridge Replacement
INV00493,February,Filter Cartridge,3,592,1776,Business,Suburbs,Cash,Cartridge Replacement
INV00494,February,Filter Cartridge,4,560,2240,Household,Industrial Area,Card,Cartridge Replacement
INV00496,February,Filter Cartridge,3,902,2706,Institution,City Center,Card,Cartridge Replacement
INV00501,February,Filter Cartridge,1,1144,1144,Institution,City Center,Card,Cartridge Replacement
INV00506,February,Filter Cartridge,3,620,1860,Household,Suburbs,Cash,Cartridge Replacement
INV00520,February,Filter Cartridge,2,1025,2050,Business,Uptown,Card,Cartridge Replacement
INV00523,February,Filter Cartridge,3,862,2586,Household,City Center,Cash,Cartridge Replacement
INV00541,February,Filter Cartridge,3,868,2604,Household,City Center,Card,Cartridge Replacement
INV00544,February,Filter Cartridge,2,819,1638,Household,Uptown,Online,Cartridge Replacement
INV00555,February,Filter Cartridge,2,849,1698,Institution,Suburbs,Cash,Cartridge Replacement
INV00558,February,Filter Cartridge,3,539,1617,Household,Industrial Area,Online,Cartridge Replacement
INV00559,February,Filter Cartridge,1,1047,1047,Institution,Uptown,Card,Cartridge Replacement
INV00561,February,Filter Cartridge,2,967,1934,Institution,Downtown,Online,Cartridge Replacement
INV00564,February,Filter Cartridge,2,1105,2210,Business,Uptown,Online,Cartridge Replacement
INV00569,February,Filter Cartridge,3,724,2172,Institution,Industrial Area,Online,Cartridge Replacement
INV00589,March,Filter Cartridge,2,594,1188,Business,City Center,Card,Cartridge Replacement
INV00590,March,Filter Cartridge,1,1080,1080,Institution,City Center,Card,Cartridge Replacement
INV00591,March,Filter Cartridge,2,875,1750,Institution,Industrial Area,Card,Cartridge Replacement
INV00593,March,Filter Cartridge,2,1087,2174,Household,Downtown,Card,Cartridge Replacement
INV00594,March,Filter Cartridge,3,1046,3138,Household,Suburbs,Cash,Cartridge Replacement
INV00599,March,Filter Cartridge,1,878,878,Business,City Center,Online,Cartridge Replacement
INV00613,March,Filter Cartridge,4,538,2152,Household,Industrial Area,Card,Cartridge Replacement
INV00614,March,Filter Cartridge,3,697,2091,Institution,Industrial Area,Online,Cartridge Replacement
INV00618,March,Filter Cartridge,4,999,3996,Business,Uptown,Card,Cartridge Replacement
INV00619,March,Filter Cartridge,3,1122,3366,Institution,Industrial Area,Cash,Cartridge Replacement
INV00620,March,Filter Cartridge,1,788,788,Institution,Downtown,Online,Cartridge Replacement
INV00621,March,Filter Cartridge,4,977,3908,Business,Downtown,Online,Cartridge Replacement
INV00622,March,Filter Cartridge,3,919,2757,Household,Uptown,Card,Cartridge Replacement
INV00624,March,Filter Cartridge,2,940,1880,Household,Uptown,Online,Cartridge Replacement
INV00627,March,Filter Cartridge,3,788,2364,Household,Downtown,Cash,Cartridge Replacement
INV00630,March,Filter Cartridge,3,617,1851,Business,Industrial Area,Online,Cartridge Replacement
INV00632,March,Filter Cartridge,4,715,2860,Institution,Downtown,Cash,Cartridge Replacement
INV00640,March,Filter Cartridge,4,791,3164,Institution,City Center,Cash,Cartridge Replacement
INV00647,March,Filter Cartridge,3,845,2535,Business,Industrial Area,Card,Cartridge Replacement
INV00663,March,Filter Cartridge,1,906,906,Institution,City Center,Card,Cartridge Replacement
INV00668,March,Filter Cartridge,3,500,1500,Business,Downtown,Cash,Cartridge Replacement
INV00674,March,Filter Cartridge,4,812,3248,Business,Industrial Area,Cash,Cartridge Replacement
INV00694,March,Filter Cartridge,1,1188,1188,Institution,Uptown,Online,Cartridge Replacement
INV00700,March,Filter Cartridge,4,1169,4676,Business,Uptown,Cash,Cartridge Replacement
INV00701,March,Filter Cartridge,1,804,804,Household,Uptown,Online,Cartridge Replacement
INV00702,March,Filter Cartridge,1,976,976,Institution,Uptown,Online,Cartridge Replacement
INV00708,March,Filter Cartridge,2,721,1442,Institution,Uptown,Cash,Cartridge Replacement
INV00715,March,Filter Cartridge,2,661,1322,Institution,City Center,Card,Cartridge Replacement
INV00718,March,Filter Cartridge,2,890,1780,Business,Industrial Area,Card,Cartridge Replacement
INV00722,March,Filter Cartridge,3,827,2481,Institution,Uptown,Cash,Cartridge Replacement
INV00724,March,Filter Cartridge,3,550,1650,Institution,Suburbs,Online,Cartridge Replacement
INV00726,March,Filter Cartridge,3,763,2289,Institution,Downtown,Cash,Cartridge Replacement
INV00730,March,Filter Cartridge,3,951,2853,Household,City Center,Online,Cartridge Replacement
INV00738,March,Filter Cartridge,1,646,646,Household,City Center,Cash,Cartridge Replacement
INV00747,March,Filter Cartridge,1,755,755,Business,Uptown,Card,Cartridge Replacement
INV00749,March,Filter Cartridge,4,999,3996,Institution,City Center,Card,Cartridge Replacement
INV00753,March,Filter Cartridge,4,558,2232,Institution,Downtown,Cash,Cartridge Replacement
INV00761,March,Filter Cartridge,2,777,1554,Household,Downtown,Online,Cartridge Replacement
INV00767,March,Filter Cartridge,2,645,1290,Business,Industrial Area,Card,Cartridge Replacement
INV00769,March,Filter Cartridge,1,541,541,Household,Uptown,Cash,Cartridge Replacement
INV00771,March,Filter Cartridge,2,533,1066,Institution,City Center,Online,Cartridge Replacement
INV00772,March,Filter Cartridge,1,1176,1176,Institution,Downtown,Online,Cartridge Replacement
INV00775,March,Filter Cartridge,2,526,1052,Business,Downtown,Card,Cartridge Replacement
INV00778,March,Filter Cartridge,2,767,1534,Household,Uptown,Online,Cartridge Replacement
INV00781,March,Filter Cartridge,1,900,900,Business,Industrial Area,Card,Cartridge Replacement
INV00786,March,Filter Cartridge,1,1192,1192,Business,Downtown,Cash,Cartridge Replacement
INV00790,March,Filter Cartridge,3,795,2385,Business,Suburbs,Card,Cartridge Replacement
INV00791,March,Filter Cartridge,1,686,686,Business,Downtown,Card,Cartridge Replacement
INV00797,March,Filter Cartridge,4,788,3152,Household,Suburbs,Online,Cartridge Replacement
INV00799,March,Filter Cartridge,3,743,2229,Household,Suburbs,Online,Cartridge Replacement
INV00804,March,Filter Cartridge,2,1000,2000,Business,Suburbs,Cash,Cartridge Replacement
INV00807,March,Filter Cartridge,1,716,716,Household,Uptown,Cash,Cartridge Replacement
INV00815,March,Filter Cartridge,2,601,1202,Household,Downtown,Online,Cartridge Replacement
INV00823,March,Filter Cartridge,3,1160,3480,Household,Suburbs,Cash,Cartridge Replacement
INV00824,March,Filter Cartridge,1,984,984,Business,City Center,Online,Cartridge Replacement
INV00826,March,Filter Cartridge,2,699,1398,Business,City Center,Cash,Cartridge Replacement
INV00839,March,Filter Cartridge,2,722,1444,Household,Uptown,Card,Cartridge Replacement
INV00843,March,Filter Cartridge,3,989,2967,Household,Downtown,Online,Cartridge Replacement
INV00853,March,Filter Cartridge,4,848,3392,Business,Suburbs,Online,Cartridge Replacement
INV00860,April,Filter Cartridge,2,913,1826,Institution,Uptown,Card,Cartridge Replacement
INV00864,April,Filter Cartridge,2,528,1056,Business,Industrial Area,Card,Cartridge Replacement
INV00883,April,Filter Cartridge,3,843,2529,Household,Suburbs,Cash,Cartridge Replacement
INV00886,April,Filter Cartridge,1,879,879,Institution,Uptown,Card,Cartridge Replacement
INV00888,April,Filter Cartridge,4,818,3272,Business,Uptown,Card,Cartridge Replacement
INV00900,April,Filter Cartridge,1,553,553,Institution,Uptown,Online,Cartridge Replacement
INV00901,April,Filter Cartridge,3,1188,3564,Business,City Center,Online,Cartridge Replacement
INV00908,April,Filter Cartridge,1,715,715,Institution,Industrial Area,Online,Cartridge Replacement
INV00909,April,Filter Cartridge,3,659,1977,Institution,Uptown,Cash,Cartridge Replacement
INV00910,April,Filter Cartridge,3,619,1857,Institution,Uptown,Online,Cartridge Replacement
INV00911,April,Filter Cartridge,1,588,588,Household,Downtown,Cash,Cartridge Replacement
INV00927,April,Filter Cartridge,2,953,1906,Household,Downtown,Online,Cartridge Replacement
INV00929,April,Filter Cartridge,1,1092,1092,Business,Uptown,Card,Cartridge Replacement
